data,vendas,loja,regiao
12/20/2023,732.09,TEKNICA ELEVACIÓN,Argentina
12/20/2023,338.26,TEKNICA ELEVACIÓN,Argentina
12/20/2023,338.26,TEKNICA ELEVACIÓN,Argentina
12/20/2023,122.91,TEKNICA ELEVACIÓN,Argentina
12/20/2023,4168.2,TEKNICA ELEVACIÓN,Argentina
12/20/2023,4168.2,TEKNICA ELEVACIÓN,Argentina
12/20/2023,1005.93,TEKNICA ELEVACIÓN,Argentina
12/20/2023,3177.64,TEKNICA ELEVACIÓN,Argentina
12/20/2023,75.76,TEKNICA ELEVACIÓN,Argentina
12/20/2023,19174,TK ELEVADORES PERU S.A.C.,PERU
12/20/2023,57.9,TK ELEVADORES PERU S.A.C.,PERU
12/19/2023,1272.12,TK ELEVADORES PERU S.A.C.,PERU
12/19/2023,343.82,TK ELEVADORES PERU S.A.C.,PERU
12/19/2023,121.51,TK ELEVADORES PERU S.A.C.,PERU
12/19/2023,1365.02,TK ELEVADORES CHILE S.A.,CHILE
12/19/2023,426.36,TK ELEVADORES CHILE S.A.,CHILE
12/19/2023,518.82,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/19/2023,17126,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/19/2023,8.74,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/19/2023,161.52,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/19/2023,1675.46,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/19/2023,653.96,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/19/2023,267.51,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/19/2023,82.98,TK ELEVADORES URUGUAY SRL,URUGUAY
12/19/2023,438.61,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
12/18/2023,4879.34,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
12/18/2023,4879.34,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
12/15/2023,1246.03,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
12/15/2023,2125,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
12/15/2023,256.27,REGIONAL ELEVATOR SAINT LUCIA,SAINT LUCIA
12/14/2023,1591.05,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/14/2023,88.79,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/14/2023,1647.96,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/14/2023,566.42,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/14/2023,487.35,TK ELEVADORES PANAMA S.A.,PANAMA S.A
12/14/2023,315.48,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/14/2023,443.93,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/13/2023,984.5,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/12/2023,931.63,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/12/2023,931.63,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/12/2023,147.31,TK ELEVADORES URUGUAY SRL,URUGUAY
12/12/2023,45184,TK ELEVADORES CHILE S.A.,CHILE
12/12/2023,631.87,TK ELEVADORES CHILE S.A.,CHILE
12/11/2023,948.29,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/11/2023,1644.82,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/11/2023,1644.82,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/11/2023,833.62,"TK Elevadores Portugal,",PORTUGAL
12/9/2023,152.62,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/9/2023,497.81,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/9/2023,188,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/9/2023,36.13,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,596.02,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,5187,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,454.75,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,596.61,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,655154,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,1389.43,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,2189.43,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,909.51,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,658.74,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,89.46,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,56.92,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,512.7,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,2139.59,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,93.09,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,95.55,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,842.37,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,68.12,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,64155,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,2077.9,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,908.03,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,9015.46,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,188.45,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,328.04,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,52.1,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,1162,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,205.55,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,85.52,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,65.86,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,95.55,TK ELEVADORES PERU S.A.C.,PERU
12/9/2023,432.44,TK ELEVADORES PERU S.A.C.,PERU
12/8/2023,93.09,TK ELEVADORES PERU S.A.C.,PERU
12/8/2023,99.65,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/8/2023,19.09,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/8/2023,65.19,TK ELEVADORES URUGUAY SRL,URUGUAY
12/8/2023,15.47,TK ELEVADORES URUGUAY SRL,URUGUAY
12/8/2023,31.81,TK ELEVADORES URUGUAY SRL,URUGUAY
12/8/2023,122.94,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,477.15,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,212.12,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,216.43,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,10019.9,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,157.16,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/8/2023,1383.57,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/8/2023,1383.57,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/8/2023,56198,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/8/2023,706.83,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,706.83,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,1044.15,TK ELEVADORES CHILE S.A.,CHILE
12/8/2023,1044.15,TK ELEVADORES CHILE S.A.,CHILE
12/7/2023,483.88,TK ELEVADORES CHILE S.A.,CHILE
12/7/2023,652.72,TK ELEVADORES CHILE S.A.,CHILE
12/7/2023,111.53,TK ELEVADORES CHILE S.A.,CHILE
12/7/2023,288.56,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,136.78,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,253.56,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,20643.01,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,53487.16,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,8.78,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,8.63,TK ELEVADORES PERU S.A.C.,PERU
12/7/2023,1352.7,TK ELEVADORES PANAMA S.A.,PANAMA S.A
12/7/2023,1116.3,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/7/2023,1116.3,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/7/2023,162.37,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/7/2023,74517.8,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/7/2023,8.63,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/7/2023,168.55,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/7/2023,42.26,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/7/2023,548.3,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,1629.39,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,66.87,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/7/2023,638.89,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/7/2023,244.54,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/7/2023,1306.03,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/7/2023,75986.74,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/7/2023,75986.74,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/6/2023,446.19,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/6/2023,2122.85,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2023,1261.47,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2023,21102.13,TK ELEVADORES CHILE S.A.,CHILE
12/6/2023,1113.52,TK ELEVADORES CHILE S.A.,CHILE
12/6/2023,473.57,TK ELEVADORES CHILE S.A.,CHILE
12/6/2023,209.45,TK ELEVADORES CHILE S.A.,CHILE
12/6/2023,1376.54,TK ELEVADORES CHILE S.A.,CHILE
12/6/2023,1078.51,TK ELEVADORES CHILE S.A.,CHILE
12/6/2023,1724.35,TK ELEVADORES URUGUAY SRL,URUGUAY
12/6/2023,1724.35,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/6/2023,247.58,TEKNICA ELEVACIÓN,Argentina
